CCN	CODCNH	Nombre Centro	Dirección	Teléfono	Cód. Municipio	Municipio	Cód. Provincia	Provincia	Cód. CCAA	CCAA	Código Postal	CAMAS	Cód. Clase de Centro	Clase de Centro	Cód. Dep. Funcional	Dependencia Funcional	Forma parte Complejo	CODIDCOM	Nombre del Complejo	ALTA	Email
0104000316	040010	Hospital Universitario Torrecardenas	Calle Paraje Torrecardenas S/N	950016114	040139	Almería	04	Almería	01	Andalucía	04009	779	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	040097	Hospital Universitario Torrecárdenas	N	jose.tomas.sspa@juntadeandalucia.es
0104002838	040138	Hospital Materno Infantil	Calle Donantes de Sangre S/N	000000000	040139	Almería	04	Almería	01	Andalucía	04700	204	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	040097	Hospital Universitario Torrecárdenas	N	
0104000321	040118	Hospital Universitario de Poniente	Carretera Almerimar S/N	950022500	049026	Ejido, El	04	Almería	01	Andalucía	04700	281	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	sugerencias@ephpo.es
0104000320	040084	Hospital La Inmaculada	Avenida Doctora Ana Parra S/N	950029176	040530	Huércal-Overa	04	Almería	01	Andalucía	04600	184	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	h.inmaculada.sspa@juntadeandalucia.es
0705001823	050072	Hospital de Salud Mental Casta Salud Arévalo	Paseo San Juan Bosco, 2	920301400	050163	Arévalo	05	Ávila	07	Castilla y León	05200	80	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	direccion.arevalo@mentaliasalud.es
0705000770	050049	Hospital Santa Teresa	Avenida Santa Cruz de Tenerife 11	920252525	050198	Ávila	05	Ávila	07	Castilla y León	05005	33	C11	Hospitales Generales	20	Privados	N			N	direccion@hospitalsantateresa.es
0705000771	050034	Hospital Provincial de Ávila	Calle Jesús del Gran Poder, 42	920357200	050198	Ávila	05	Ávila	07	Castilla y León	05003	119	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	050061	Complejo Asistencial de Ávila	N	gerente.hnss@saludcastillayleon.es
0705000769	050013	Hospital Nuestra Señora de Sonsoles	Avenida De Juan Carlos I, S/N S/N	920358000	050198	Ávila	05	Ávila	07	Castilla y León	05071	321	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	050061	Complejo Asistencial de Ávila	N	gerente.hnss@saludcastillayleon.es
1106000791	060080	Hospital Ribera Almendralejo	Calle Monsalud 1	924670017	060114	Almendralejo	06	Badajoz	11	Extremadura	06200	45	C13	Hospitales de media y larga estancia	20	Privados	N			N	afondon@riberasalud.es
1106000805	060242	Hospital Tierra de Barros	Carretera Nacional 630 0	924699200	060114	Almendralejo	06	Badajoz	11	Extremadura	06200	44	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060264	Complejo Hospitalario del Área de Salud de Mérida	N	gerente.merida@salud-juntaex.es
1106001097	060286	Hospital Ribera Badajoz	Calle Federico Mayor Zaragoza 0	609009709	060153	Badajoz	06	Badajoz	11	Extremadura	06006	20	C11	Hospitales Generales	20	Privados	N			N	valvarez@riberacare.com
1106000798	060172	Hospital Quironsalud Clideba	Calle Eladio Salinero de Los Santos 6	924229050	060153	Badajoz	06	Badajoz	11	Extremadura	06011	76	C11	Hospitales Generales	20	Privados	N			N	arnaldo.pons@quironsalud.es
1106000566	060037	Hospital Materno-Infantil	Calle Violeta 1	924215000	060153	Badajoz	06	Badajoz	11	Extremadura	06010	205	C12	Hospitales especializados	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060016	Complejo Hospitalario Universitario de Badajoz	N	dirmed.hpsHMi@salud-juntaex.es
1106000332	060021	Hospital Universitario de Badajoz	Avenida Elvas 0	924218100	060153	Badajoz	06	Badajoz	11	Extremadura	06006	438	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060016	Complejo Hospitalario Universitario de Badajoz	N	admision.hifc@salud-juntaex.es
1106000803	060220	Hospital Perpetuo Socorro	Avenida Damián Téllez Lafuente 0	924215060	060153	Badajoz	06	Badajoz	11	Extremadura	06010	264	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060016	Complejo Hospitalario Universitario de Badajoz	N	submed.hpsHMi@salud-juntaex.es
1106000793	060107	Hospital de San Antonio	Calle Cervantes 12	924801486	060444	Don Benito	06	Badajoz	11	Extremadura	06400	74	C12	Hospitales especializados	20	Privados	N			N	sananton@idcsa.net
1106000744	060297	Hospital Parque Vegas Altas	Avenida Madrid 12	924808482	060444	Don Benito	06	Badajoz	11	Extremadura	06400	21	C11	Hospitales Generales	20	Privados	N			N	dadministracion.ext@hospitalesparque.es
1106000792	060093	Hospital Don Benito-Villanueva de La Serena	Carretera Don Benito Villanueva 0	924386800	060444	Don Benito	06	Badajoz	11	Extremadura	06400	252	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060253	Complejo Hospitalario de Don Benito-Villanueva de La Serena	N	ricardo.sanchez@salud-juntaex.es
1106000794	060114	Hospital General de Llerena	Avenida Badajoz 1	924877000	060747	Llerena	06	Badajoz	11	Extremadura	06900	138	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060219	Complejo Hospitalario Llerena-Zafra	N	gerente.llerena@salud-juntaex.es
1106001192	060275	Casaverde Centro de Rehabilitación Neurológico de Extremadura S.L.	Avenida Adolfo Suarez 56	924380330	060830	Mérida	06	Badajoz	11	Extremadura	06800	100	C12	Hospitales especializados	20	Privados	N			N	direccion.merida@grupocasaverde.com
1106000795	060129	Hospital de Mérida	Avenida Don Antonio Campos Hoyos 26	924381000	060830	Mérida	06	Badajoz	11	Extremadura	06800	331	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060264	Complejo Hospitalario del Área de Salud de Mérida	N	julian.garciam@salud-juntaex.es
1106000796	060135	Centro Sociosanitario de Mérida	Carretera Valverde 0	924388081	060830	Mérida	06	Badajoz	11	Extremadura	06800	280	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	csanitario.merida@salud-juntaex.es
1106000804	060231	Hospital Siberia-Serena	Carretera Talarrubias-Agudo Km 2 0	924648100	061279	Talarrubias	06	Badajoz	11	Extremadura	06640	43	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060253	Complejo Hospitalario de Don Benito-Villanueva de La Serena	N	tatiana.santiago@salud-juntaex.es
1106000797	060140	Hospital Santa Justa	Calle Concepción 24	924845462	061535	Villanueva de la Serena	06	Badajoz	11	Extremadura	06700	28	C11	Hospitales Generales	6	Municipio	N			N	afondon@riberasalud.es
1106000801	060208	Hospital de Zafra	Carretera Badajoz Granada 0	924029200	061588	Zafra	06	Badajoz	11	Extremadura	06300	91	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	060219	Complejo Hospitalario Llerena-Zafra	N	gerente.llerena@salud-juntaex.es
0407000218	070162	Hospital Joan March	Carretera Palma-Soller KM. 12	871202000	070103	Bunyola	07	Illes Balears	04	Illes Balears	07110	106	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407004406	070456	Clínica Juaneda Ciutadella	Carretera Carretera Ciutadella - Sa Caleta 31	971480508	070159	Ciutadella de Menorca	07	Illes Balears	04	Illes Balears	07760	55	C11	Hospitales Generales	20	Privados	N			S	
0407000032	070244	Clínica Juaneda Menorca	Calle Canonge Moll S/N	971480505	070159	Ciutadella de Menorca	07	Illes Balears	04	Illes Balears	07760	41	C11	Hospitales Generales	20	Privados	N			N	
0407001219	070201	Policlínica Nuestra Sra. del Rosario	Vía Romana S/N	971301916	070260	Eivissa	07	Illes Balears	04	Illes Balears	07800	68	C11	Hospitales Generales	20	Privados	N			N	
0407000010	070184	Hospital Can Misses	Calle Corona S/N	971397000	070260	Eivissa	07	Illes Balears	04	Illes Balears	07800	382	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407001619	070366	Hospital de Formentera	Calle Venda Des Brolls S/N	971321212	070244	Formentera	07	Illes Balears	04	Illes Balears	07860	13	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407003804	070445	Hospital Sant Joan de Deu Inca	Avenida Jaume Ir 44	097126585	070276	Inca	07	Illes Balears	04	Illes Balears	07300	80	C12	Hospitales especializados	20	Privados	N			N	
0407000411	070377	Hospital Comarcal D´Inca	Carretera Vella de Llubi S/N	971888514	070276	Inca	07	Illes Balears	04	Illes Balears	07300	173	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407001688	070423	Hospital Quironsalud Son Veri	Paseo Arbreda S/N	971443030	070316	Llucmajor	07	Illes Balears	04	Illes Balears	07609	34	C11	Hospitales Generales	20	Privados	N			N	
0407001647	070412	Hospital de Llevant	Calle Escamarla 6	971822400	070337	Manacor	07	Illes Balears	04	Illes Balears	07680	70	C11	Hospitales Generales	20	Privados	N			N	
0407000001	070309	Hospital de Manacor	Carretera Manacor - Alcudia S/N	971847000	070337	Manacor	07	Illes Balears	04	Illes Balears	07500	224	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407000006	070295	Clínica Juaneda Mahón	Avenida Vives Llull 6	971351115	070321	Maó-Mahón	07	Illes Balears	04	Illes Balears	07703	18	C11	Hospitales Generales	20	Privados	N			N	
0407000423	070388	Hospital Mateu Orfila	Ronda Malbuger 1	971487000	070321	Maó-Mahón	07	Illes Balears	04	Illes Balears	07703	142	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407000003	070260	Hospital Juaneda Muro	Calle Veler S/N	971891900	070393	Muro	07	Illes Balears	04	Illes Balears	07459	86	C11	Hospitales Generales	20	Privados	N			N	
0407000011	070064	Mutua Balear	Calle Bisbe Campins 4	971213400	070407	Palma	07	Illes Balears	04	Illes Balears	07012	40	C11	Hospitales Generales	21	Mútuas Colaboradoras con La Seguridad Social	N			N	
0407000009	070131	Juaneda Miramar	Calle Cami de La Vileta 30	971767000	070407	Palma	07	Illes Balears	04	Illes Balears	07011	197	C11	Hospitales Generales	20	Privados	N			N	
0407001618	070344	Hospital Quironsalud Palmaplanas	Calle Cami Dels Reis 308	971918000	070407	Palma	07	Illes Balears	04	Illes Balears	07010	169	C11	Hospitales Generales	20	Privados	N			N	
0407000008	070110	Clínica Juaneda	Calle Company 30	971731647	070407	Palma	07	Illes Balears	04	Illes Balears	07014	191	C11	Hospitales Generales	20	Privados	N			N	
0407000004	070099	Clínica Rotger	Calle Santiago Russinyol 9	971448500	070407	Palma	07	Illes Balears	04	Illes Balears	07012	193	C11	Hospitales Generales	20	Privados	N			N	
0407003152	070434	Clínica Luz de Palma	Calle Camilo José Cela 20	971599167	070407	Palma	07	Illes Balears	04	Illes Balears	07014	19	C11	Hospitales Generales	20	Privados	N			N	
0407000005	070086	Hospital Sant Joan de Deu	Calle Sant Joan de Deu 7	971265854	070407	Palma	07	Illes Balears	04	Illes Balears	07007	197	C13	Hospitales de media y larga estancia	20	Privados	N			N	
0407001223	070070	Hospital de La Creu Roja Espanyola	Calle Pons I Gallarza 90	971751445	070407	Palma	07	Illes Balears	04	Illes Balears	07004	71	C13	Hospitales de media y larga estancia	20	Privados	N			N	
0407000002	070048	Hospital General de Mallorca	Plaza Hospital 3	871205000	070407	Palma	07	Illes Balears	04	Illes Balears	07012	87	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407000872	070399	Hospital Universitari Son Espases	Carretera Valldemossa 79	871205001	070407	Palma	07	Illes Balears	04	Illes Balears	07120	839	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407000216	070051	Hospital Psiquiatric	Calle Cami de Jesús 40	871205000	070407	Palma	07	Illes Balears	04	Illes Balears	07010	168	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0407001617	070333	Hospital Son Llatzer	Carretera Manacor KM. 4	871202000	070407	Palma	07	Illes Balears	04	Illes Balears	07198	423	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0908005215	081192	Centre Sociosanitari Can Torras	Calle Ferrer I Guardia 9	935551994	080039	Alella	08	Barcelona	09	Cataluña	08328	119	C13	Hospitales de media y larga estancia	20	Privados	N			N	jm.cuartero@fsfa.cat
0908005221	081350	Centre Polivalent Can Fosc	Carretera De Llerona S/N	938432786	080057	Ametlla del Vallès, L'	08	Barcelona	09	Cataluña	08480	56	C13	Hospitales de media y larga estancia	20	Privados	N			N	vbonet@fundaciovallparadis.es
0908005226	081616	Comunitat Terapéutica Arenys de Munt	Carretera Barri Orient Can Zariquiey 26	937938006	080076	Arenys de Munt	08	Barcelona	09	Cataluña	08358	42	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	ctam@ctm-salutmental.com
0908007674	082213	Centre D'Hospitalitzacio I Hospital de Dia Trastorns de La Conducta	Calle Cires S/N	937533006	080095	Argentona	08	Barcelona	09	Cataluña	08310	40	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	gfaus@itacat.com
0908005173	080333	Institut Guttmann	Camino Can Ruti S/N	934977700	080155	Badalona	08	Barcelona	09	Cataluña	08916	152	C12	Hospitales especializados	20	Privados	N			N	gerencia@guttmann.com
0908005250	081694	Institut Catalá D'Oncologia - Hospital Germans Trías I Pujol	Carretera Canyet S/N	934651200	080155	Badalona	08	Barcelona	09	Cataluña	08916	36	C12	Hospitales especializados	8	Otras Entidades u o rganismos Públicos	N			N	ccalle@iconcologia.net
0908005214	080689	Centre Sociosanitari El Carme	Camino Sant Jeroni de La Murtra, 60	935074710	080155	Badalona	08	Barcelona	09	Cataluña	08917	210	C13	Hospitales de media y larga estancia	6	Municipio	N			N	gerenciabsa@bsa.cat
0908005135	080673	Hospital Municipal de Badalona	Vía Augusta 9	934648300	080155	Badalona	08	Barcelona	09	Cataluña	08911	140	C11	Hospitales Generales	6	Municipio	N			N	gerenciabsa@bsa.cat
0908005205	080667	Hospital Universitari Germans Trías I Pujol de Badalona	Carretera Canyet S/N	934651200	080155	Badalona	08	Barcelona	09	Cataluña	08916	616	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia.germanstrias@gencat.net
0908005161	080142	Clínica Mc Copernic	Calle Copernic 58	934141992	080193	Barcelona	08	Barcelona	09	Cataluña	08006	60	C11	Hospitales Generales	21	Mútuas Colaboradoras con La Seguridad Social	N			N	info@mc-mutual.com
0908005166	080168	Hospital Egarsat Sant Honorat	Avenida Tibidabo 20	932127000	080193	Barcelona	08	Barcelona	09	Cataluña	08022	14	C11	Hospitales Generales	21	Mútuas Colaboradoras con La Seguridad Social	N			N	egarsat@egarsat.es
0908005268	080155	Clínica Mc Londres	Calle Londres 28-38	934577200	080193	Barcelona	08	Barcelona	09	Cataluña	08029	22	C11	Hospitales Generales	21	Mútuas Colaboradoras con La Seguridad Social	N			N	info@mc-mutual.com
0908005159	080116	Fremap, Hospital de Barcelona	Calle Madrazo 8	934169100	080193	Barcelona	08	Barcelona	09	Cataluña	08006	62	C11	Hospitales Generales	21	Mútuas Colaboradoras con La Seguridad Social	N			N	admision_barcelona@fremap.es
0908005165	080229	Clínica Nostra Senyora del Remei	Calle Escorial 148	932850010	080193	Barcelona	08	Barcelona	09	Cataluña	08024	134	C11	Hospitales Generales	20	Privados	N			N	clinica.remedio@irsjg.org
0908014888	082279	Eatica	Calle Angli 64	620407483	080193	Barcelona	08	Barcelona	09	Cataluña	08017	32	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	mailto:montse.s.povedano@eatica.com
0908014829	082268	Ronda de Dalt, Centre Sociosanitari	Calle Pare Mariana 15	937064156	080193	Barcelona	08	Barcelona	09	Cataluña	08035	34	C13	Hospitales de media y larga estancia	20	Privados	N			N	info@rondadedaltresidencial.com
0908005167	080235	Clínica Sagrada Familia	Calle Torras I Pujalt 1	932122300	080193	Barcelona	08	Barcelona	09	Cataluña	08022	150	C11	Hospitales Generales	20	Privados	N			N	info@clinicasagradafamilia.com
0908005298	082145	Centre Sociosanitari del Centre Integral de Salut Cotxeres	Avenida Borbo 18-30	932438991	080193	Barcelona	08	Barcelona	09	Cataluña	08016	209	C13	Hospitales de media y larga estancia	20	Privados	N			N	jserrat@consorci.org
0908005279	081920	Centre Integral de Serveis En Salut Mental Comunitaria	Calle Verntallat 11-19	932184908	080193	Barcelona	08	Barcelona	09	Cataluña	08024	25	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	cis@arapdis.org
0908005270	081874	Clínica Galatea	Calle Palafolls 15-19	932057267	080193	Barcelona	08	Barcelona	09	Cataluña	08017	22	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	info@clinica-galatea.com
0908005174	080253	Hospital Mare de Déu de La Mercé?	Paseo Universal 34	934275250	080193	Barcelona	08	Barcelona	09	Cataluña	08042	113	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	administracion@hhscjmerced.com
0908005147	080575	Clínica Coroleu - Ssr Hestia.	Calle Coroleu 50	931165500	080193	Barcelona	08	Barcelona	09	Cataluña	08030	74	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	rosa.pujol@hestiaalliance.org
0908005145	080497	Centre Hospitalari Policlínica Barcelona	Calle Guillem Tell 4	934161616	080193	Barcelona	08	Barcelona	09	Cataluña	08006	28	C11	Hospitales Generales	20	Privados	N			N	gerencia@policlinicabarcelona.com
0908005142	080399	Hospital Quironsalud Barcelona	Plaza Alfons Comín 5	932850000	080193	Barcelona	08	Barcelona	09	Cataluña	08023	192	C11	Hospitales Generales	20	Privados	N			N	direccion.cqb@quiron.es
0908005138	080370	Clínica Corachan	Calle Buigas 19	932545800	080193	Barcelona	08	Barcelona	09	Cataluña	08017	162	C11	Hospitales Generales	20	Privados	N			N	tlegido@corachan.com
0908005276	081942	Lepant Residencial Qgg, S.L.	Calle Lepant 401-403	934507438	080193	Barcelona	08	Barcelona	09	Cataluña	08025	31	C13	Hospitales de media y larga estancia	20	Privados	N			N	andresmanero@hotmail.com
0908008299	082189	Centre Sociosanitari Isabel Roig	Calle Fernando Pessoa 47-51	931780667	080193	Barcelona	08	Barcelona	09	Cataluña	08030	251	C13	Hospitales de media y larga estancia	20	Privados	N			N	cssisabelroig@blauclinic.cat
0908005172	080538	Centre D'Oftalmologia Barraquer	Calle Muntaner 314	936025342	080193	Barcelona	08	Barcelona	09	Cataluña	08021	70	C12	Hospitales especializados	20	Privados	N			N	emma.movilla@barraquer.com
0908005211	080484	Hospital de Barcelona	Avenida Diagonal 660	932542400	080193	Barcelona	08	Barcelona	09	Cataluña	08034	350	C11	Hospitales Generales	20	Privados	N			N	secretariadireccio@scias.com
0908005171	080478	Centro Medico Teknon, Grupo Quironsalud	Calle Vilana 12	932906242	080193	Barcelona	08	Barcelona	09	Cataluña	08022	285	C11	Hospitales Generales	20	Privados	N			N	dirgeneral.tkn@quironsalud.es
0908005152	080446	Hospital Universitari Quirón Dexeus	Calle Sabino de Arana 5-19	932274747	080193	Barcelona	08	Barcelona	09	Cataluña	08028	170	C11	Hospitales Generales	20	Privados	N			N	informacion@idexeus.es
0908005143	080403	HM Nou Delfos	Avenida Vallcarca 151	932545183	080193	Barcelona	08	Barcelona	09	Cataluña	08023	264	C11	Hospitales Generales	20	Privados	N			N	mjmatinez@HMhospitales.com
0908005137	080364	Hospital Universitari Sagrat Cor	Calle Viladomat 288	933221111	080193	Barcelona	08	Barcelona	09	Cataluña	08029	367	C11	Hospitales Generales	20	Privados	N			N	gerencia@hscor.com
0908005140	080291	Hospital de La Santa Creu I Sant Pau	Calle Sant Quinti 89	935537160	080193	Barcelona	08	Barcelona	09	Cataluña	08041	644	C11	Hospitales Generales	20	Privados	N			N	gerenciafgs@santpau.cat
0908012300	082246	Unitat Terapéutica-Educativa Acompanya'M	Calle Jesús I Maria 18-20	932532100	080193	Barcelona	08	Barcelona	09	Cataluña	08022	30	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	mcastillo@jdhospitalbarcelona.com
0908005280	082156	Clínica Sant Antoni	Calle Sant Eloi 6-8	932974010	080193	Barcelona	08	Barcelona	09	Cataluña	08038	300	C13	Hospitales de media y larga estancia	20	Privados	N			N	provfig@ediho.es
0908005290	082134	Ita Maresme	Calle Avenir 14	933621258	080193	Barcelona	08	Barcelona	09	Cataluña	08006	56	C12	Hospitales especializados	20	Privados	N			N	snavarro@itacat.com
0908005272	081964	Unitat Polivalent Salut Mental Barcelona-Nord	Avenida Jorda 8	934275250	080193	Barcelona	08	Barcelona	09	Cataluña	08035	52	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	jroman.merced@hospitalarias.es
0908005275	081931	Centre Sociosanitari Sant Jordi de La Vall D'Hebron	Paseo Vall D'Hebron 135-141	934280000	080193	Barcelona	08	Barcelona	09	Cataluña	08035	57	C13	Hospitales de media y larga estancia	20	Privados	N			N	msanchez@blauclinic.cat
0908005269	081830	Centre Sociosanitari Blauclinic Dolors Aleu	Calle Marques de Santa Anna 9	934343216	080193	Barcelona	08	Barcelona	09	Cataluña	08023	174	C13	Hospitales de media y larga estancia	20	Privados	N			N	msanchez@blauclinic.cat
0908005265	081762	Hestia Gracia	Calle Secretari Coloma 95	934170400	080193	Barcelona	08	Barcelona	09	Cataluña	08024	153	C13	Hospitales de media y larga estancia	20	Privados	N			N	hestiagracia@hestiagracia.org
0908005139	080386	Clínica Tres Torres	Calle Doctor Roux 76	932041300	080193	Barcelona	08	Barcelona	09	Cataluña	08017	64	C11	Hospitales Generales	20	Privados	N			N	info@clinicatrestorres.com
0908005162	080348	Fundacio Puigvert - Iuna	Calle Cartagena 340	934169700	080193	Barcelona	08	Barcelona	09	Cataluña	08025	124	C12	Hospitales especializados	20	Privados	N			N	dirgeneral@fundacio-puigvert.es
0908005259	081740	Centro Residencial Domusvi La Salut Josep Servat.	Calle Antequera 8-18	932857512	080193	Barcelona	08	Barcelona	09	Cataluña	08024	56	C13	Hospitales de media y larga estancia	20	Privados	N			N	info@sarquavitae.es
0908005245	081706	Centre Collserola Mutual	Paseo Vall D'Hebron, 159	933613900	080193	Barcelona	08	Barcelona	09	Cataluña	08035	34	C13	Hospitales de media y larga estancia	20	Privados	N			N	mutuam@mutuam.com
0908005241	081593	Parc Sanitari Sant Joan de Deu - Numancia	Calle Numancia 7-13	933249600	080193	Barcelona	08	Barcelona	09	Cataluña	08029	159	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	upps@pssjd.org
0908005238	081574	Clínica Lluria	Pasaje Mercader 14	934882142	080193	Barcelona	08	Barcelona	09	Cataluña	08008	40	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	clinicalluria@cpbssm.org
0908005225	081379	Hospital Sociosanitari Mutuam Güell	Calle Mare de Deu de La Salut 49	932133400	080193	Barcelona	08	Barcelona	09	Cataluña	08024	167	C13	Hospitales de media y larga estancia	20	Privados	N			N	mutuam@mutuam.com
0908005157	080641	Clínica Planas	Calle Pere Ir de Montcada 16	932032812	080193	Barcelona	08	Barcelona	09	Cataluña	08034	26	C12	Hospitales especializados	20	Privados	N			N	doctor@clinica-planas.com
0908005146	080556	Serveis Clinics, S.A.	Calle Garcia Mariño 4	934174602	080193	Barcelona	08	Barcelona	09	Cataluña	08022	50	C13	Hospitales de media y larga estancia	20	Privados	N			N	administracion@serviciosclinicos.com
0908005136	080351	Hestia Palau.	Calle Sant Antoni Maria Claret , 135	934501819	080193	Barcelona	08	Barcelona	09	Cataluña	08025	391	C13	Hospitales de media y larga estancia	20	Privados	N			N	secretaria@csspalau.com
0908005164	080312	Nou Hospital Evangelic	Calle Ciutat de Granada 108	932859955	080193	Barcelona	08	Barcelona	09	Cataluña	08018	203	C13	Hospitales de media y larga estancia	20	Privados	N			N	ablanco@nouhospitalevangelic.com
0908005251	081672	Hospital Sanitas Cima	Paseo Manuel Girona 33	935522700	080193	Barcelona	08	Barcelona	09	Cataluña	08034	83	C11	Hospitales Generales	20	Privados	N			N	infocima@sanitas.es
0908005144	080180	Hospital El Pilar	Calle Balmes 271	932360500	080193	Barcelona	08	Barcelona	09	Cataluña	08006	186	C11	Hospitales Generales	20	Privados	N			N	silvia.altisen@quironsalud.es
0908005261	081751	Clínica Creu Blanca	Paseo Reina Elisenda de Montcada, 17	932522522	080193	Barcelona	08	Barcelona	09	Cataluña	08034	51	C11	Hospitales Generales	20	Privados	N			N	inform@creublanca.es
0908005263	081829	Centre Fórum	Calle Llull, 410	932483000	080193	Barcelona	08	Barcelona	09	Cataluña	08019	223	C13	Hospitales de media y larga estancia	8	Otras Entidades u o rganismos Públicos	N			N	cforum@parcdesalutmar.cat
0908005153	080109	Hospital Clinic de Barcelona	Calle Villarroel 170	932275400	080193	Barcelona	08	Barcelona	09	Cataluña	08036	844	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	asalgot@medicina.ub.es
0908005150	080057	Hospital del Mar	Paseo Maritim de La Barceloneta 25-29	932483000	080193	Barcelona	08	Barcelona	09	Cataluña	08003	470	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	jvarela@imas.imim.es
0908005155	080060	Hospital de L'Esperança.	Avenida Sant Josep de La Muntanya 12	933674100	080193	Barcelona	08	Barcelona	09	Cataluña	08024	161	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	jvalera@imas.imim.es
0908005151	080431	Hospital Clinic de Barcelona, Seu Plato	Calle Plato 21	933069900	080193	Barcelona	08	Barcelona	09	Cataluña	08006	168	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	hospital@hospitalplato.com
0908005168	080214	Hospital Sant Rafael	Paseo Vall D'Hebron 107	932112508	080193	Barcelona	08	Barcelona	09	Cataluña	08035	213	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	hsrafael@comb.es
0908005247	081649	Hospital Sociosanitari Pere Virgili	Avenida Vallcarca 169-205	932594000	080193	Barcelona	08	Barcelona	09	Cataluña	08023	366	C13	Hospitales de media y larga estancia	8	Otras Entidades u o rganismos Públicos	N			N	pvirgili@perevirgili.catsalut.cat
0908005154	080174	Hospital Dos de Maig	Calle Dos de Maig 301	935072700	080193	Barcelona	08	Barcelona	09	Cataluña	08025	229	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	gerencia.bcn@consorcicreuroja.es
0908005169	080044	Hospital Clinic de Barcelona, Seu Sabino de Arana	Calle Sabino de Arana 1	932275600	080193	Barcelona	08	Barcelona	09	Cataluña	08028	130	C12	Hospitales especializados	8	Otras Entidades u o rganismos Públicos	N			N	asalgot@medicina.ub.es
0908005282	081347	Hospital Universitari Vall D'Hebron	Paseo Vall D'Hebron 119-129	934893000	080193	Barcelona	08	Barcelona	09	Cataluña	08035	1315	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	dirgerencia@vhebron.net
